time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration;
34.05;-1.8907949706203;-1.52732637515432;-3.18178262272026;-24.8337113011406;
34.1;-1.77131601260106;-1.28678177991779;-2.94123779062161;-24.5937697535966;
34.15;-1.67132963709628;-1.37566965309134;-3.03011733721043;-24.6832929734675;
34.2;-1.76108015243679;-1.28381863148331;-2.9382666121616;-24.5920418419594;
34.25;-1.83177353974266;-1.42281321197082;-3.07726378386873;-24.7318038527819;
34.3;-1.73029985481231;-1.43701251548338;-3.09146556682549;-24.7468699088541;
34.35;-1.81793557349991;-1.46163698935006;-3.11608961570748;-24.7724143519975;
34.4;-1.79852242624359;-1.43847034303671;-3.09292119922507;-24.7501587570048;
34.45;-1.89702369048957;-1.5354822507491;-3.18992710125457;-24.8482246651947;
34.5;-1.88274852262117;-1.57083702445524;-3.22528003255317;-24.8847531693137;
34.55;-1.89455885919409;-1.52123724511747;-3.17567901512053;-24.8362628244787;
34.6;-1.84894546818495;-1.5224596062483;-3.17689978067623;-24.838569756015;
34.65;-1.87883569726738;-1.52442600675432;-3.17886772777708;-24.8416370677329;
34.7;-1.8564222780825;-1.50191329222521;-3.15635722834228;-24.8201888039477;
34.75;-1.8378683695529;-1.48470650065675;-3.13915356838918;-24.8040167416907;
34.8;-1.8533933265725;-1.49900474828749;-3.15345180181439;-24.8193678029373;
34.85;-1.85053188374849;-1.5151364312347;-3.16957982059738;-24.8365850739682;
34.9;-1.86118779313881;-1.50865773381612;-3.16310256582964;-24.8311919102652;
34.95;-1.87225134635867;-1.51787292588193;-3.17232171705078;-24.84150568053;
35;-1.86547236145123;-1.4963060646174;-3.15075570260767;-24.8210021655057;
35.05;-1.87018057912123;-1.5151130171237;-3.16956366952496;-24.8408978027312;
35.1;-1.84853029160773;-1.49674983151511;-3.15120834663807;-24.8236067550895;
35.15;-1.86069356095448;-1.50693995325859;-3.16140122661638;-24.8348734507374;
35.2;-1.85446220290679;-1.5049553851807;-3.15941475424326;-24.8339674128799;
35.25;-1.86452540368635;-1.51192781891222;-3.16638796651275;-24.8420218552896;
35.3;-1.88042228900082;-1.52442822704146;-3.17889266033129;-24.8556342859242;
35.35;-1.88988657505293;-1.54084801132802;-3.19531311748345;-24.8731907700579;
35.4;-1.90823029972054;-1.55585128360313;-3.21031411516282;-24.8893653538642;
35.45;-1.92124527823451;-1.56977751590924;-3.2242444606282;-24.9044902931516;
35.5;-1.93413836055074;-1.58089692011082;-3.23535827089275;-24.9168170707314;
35.55;-1.96254761631728;-1.59452142647866;-3.2489825195893;-24.9316713145479;
35.6;-1.96594407288541;-1.60282462677132;-3.25729068664389;-24.941225064527;
35.65;-1.96934663681312;-1.61771405147964;-3.27217712963059;-24.9573840368645;
35.7;-1.98767568737954;-1.62133201068249;-3.27579494160587;-24.9622749767254;
35.75;-1.98811984134017;-1.61645446190603;-3.27091494572142;-24.9586578665915;
35.8;-2.00542502812644;-1.6737427148394;-3.32820033564743;-25.0172877378643;
35.85;-1.99995095988716;-1.6499028938199;-3.30435945773371;-24.9947686969952;
35.9;-2.01679381239467;-1.66714795184591;-3.32160537890353;-25.0133390619753;
35.95;-2.003302986132;-1.65314064795051;-3.30759809424606;-25.0006305588276;
36;-1.97624689506355;-1.62665053809139;-3.28110888105541;-24.9753744626796;
36.05;-1.96846408936971;-1.66148453275554;-3.31594330848038;-25.0114824301309;
36.1;-2.00176561235839;-1.64555020608474;-3.30000767966614;-24.996803690408;
36.15;-2.01990127766468;-1.67165180744407;-3.32610916465356;-25.0241825899886;
36.2;-1.99109081775263;-1.64297684556943;-3.29743685778001;-24.996743885259;
36.25;-2.01251919789807;-1.666164360286;-3.32062354983869;-25.0211859481179;
36.3;-1.93472973319941;-1.69708730212588;-3.35154243706349;-25.0534151358786;
36.35;-1.91819629100368;-1.64822323623422;-3.30267849095826;-25.0057832025025;
36.4;-1.88240482100368;-1.59466901114099;-3.24912714625537;-24.9533426032242;
36.45;-1.86002725811635;-1.5950150938236;-3.24947638451488;-24.9547699636825;
36.5;-1.97446829875944;-1.66445662630568;-3.31892231068687;-25.0254065245078;
36.55;-2.06755599308968;-1.73466969641439;-3.38913832183101;-25.0969678634347;
36.6;-1.94260513244227;-1.63232849662592;-3.28679958282976;-24.9958275726243;
36.65;-1.98712557333046;-1.63820787243186;-3.29267896458476;-25.0028453543344;
36.7;-1.8791079957092;-1.42719271959058;-3.08166521336207;-24.7926344320281;
36.75;-1.74558944585866;-1.53740662882004;-3.19188597743695;-24.9037282332173;
36.8;-1.68818518038146;-1.56091490454421;-3.21539813340595;-24.928233065245;
36.85;-1.84093462588621;-1.56337419028117;-3.21786032951612;-24.9316969987649;
36.9;-1.8658260281375;-1.58199588331948;-3.23648217575207;-24.9513522542319;
36.95;-1.90504798678151;-1.56001412509204;-3.21449878538437;-24.9303784916533;
37;-1.91824699326625;-1.56767092267283;-3.22215686383929;-24.9390467460984;
37.05;-2.00131318019835;-1.62374782410178;-3.27823304587305;-24.9962306293779;
37.1;-1.95850866942624;-1.61076435446973;-3.26525033405488;-24.9843609852672;
37.15;-1.97681016784127;-1.62439587674036;-3.27888573871941;-24.9991198506089;
37.2;-1.95858411828738;-1.63706887490366;-3.29156024308306;-25.0129443229498;
37.25;-1.9674195789494;-1.61413367953412;-3.26862447798002;-24.9911194965359;
37.3;-1.94862933471456;-1.61607030989099;-3.27055488807466;-24.9941524376648;
37.35;-1.94884681513461;-1.60427145720898;-3.25875834336653;-24.9834403865149;
37.4;-1.95935242338082;-1.61622599975109;-3.27071652824513;-24.9964930201071;
37.45;-1.93742303372337;-1.61251287730747;-3.26700543612739;-24.9938794713122;
37.5;-1.96123935941122;-1.61826336490247;-3.27276021708458;-25.0007310600702;
37.55;-1.95708232308183;-1.62397393967367;-3.27847284674056;-25.0075537352106;
37.6;-1.94744439558093;-1.60487573957055;-3.25937666150174;-24.9895364519564;
37.65;-1.94600499848841;-1.61120875083117;-3.26570945939927;-24.9969461358296;
37.7;-1.94907206427514;-1.60562692437713;-3.26012928452095;-24.9924326622624;
37.75;-1.952254635016;-1.60467712664355;-3.25918000106125;-24.9925495406518;
37.8;-1.94295617545587;-1.60611488182021;-3.26061247391474;-24.9950490591703;
37.85;-1.95007407401677;-1.62144975820149;-3.27594671514543;-25.0114729278372;
37.9;-1.96381748817584;-1.63836667933473;-3.29286293600479;-25.0295141864856;
37.95;-1.97895990540009;-1.65041891531135;-3.30491589270203;-25.0427171682552;
38;-1.9944873998069;-1.6632818264728;-3.3177776448119;-25.0567521037856;
38.05;-2.00481909105333;-1.66015075968849;-3.31464384604903;-25.0547907883671;
38.1;-2.00290663357017;-1.68371422266445;-3.33820765078159;-25.0795575590312;
38.15;-2.02611847498378;-1.69702777460992;-3.35152293780019;-25.0941044105238;
38.2;-2.04247058269423;-1.70073343628826;-3.35523099029915;-25.0990499832959;
38.25;-2.04520468871547;-1.71340241610857;-3.36789742513996;-25.1129714722341;
38.3;-2.05989494574324;-1.71195344684591;-3.36645119002194;-25.112769098794;
38.35;-2.07539378759389;-1.74268421954129;-3.39718087727651;-25.1447819847189;
38.4;-2.09437106656878;-1.74153552209816;-3.3960305100242;-25.1449245907261;
38.45;-2.09485388865431;-1.76207949278399;-3.4165729844822;-25.1667848506601;
38.5;-2.12840065718484;-1.78062236463625;-3.43511246831362;-25.1866667194377;
38.55;-2.10475484854689;-1.74244181058884;-3.39693097389487;-25.1497647934811;
38.6;-2.09181938511018;-1.76287021084451;-3.41735696635945;-25.1714699730264;
38.65;-2.07700833554943;-1.74429946396606;-3.39878599492742;-25.1541509043824;
38.7;-2.07909808048729;-1.71732610095733;-3.37181185280641;-25.128365138967;
38.75;-2.07062175171805;-1.72228114100196;-3.37677099540593;-25.1344979569348;
38.8;-2.09255748683171;-1.76565790645574;-3.42015464731604;-25.179125749192;
38.85;-2.12292232492941;-1.69972118499687;-3.35421786755156;-25.1143443338624;
38.9;-2.09443834901694;-1.75836449901792;-3.41286318689284;-25.1742019325374;
38.95;-2.11980165991443;-1.6662122620696;-3.32071278354218;-25.0831328210677;
39;-2.03276767353747;-1.69164553569946;-3.34614672175363;-25.1096367813414;
39.05;-2.10075282874593;-1.76266295076472;-3.41716164176809;-25.1818575066297;
39.1;-2.04132780078174;-1.68072044548573;-3.3352187218898;-25.1010164936459;
39.15;-1.94629586573799;-1.75267433572274;-3.40717327379124;-25.1741395757858;
39.2;-2.04362063761291;-1.81983935210607;-3.47433617281183;-25.2426264084935;
39.25;-2.10149864990044;-1.69690876825961;-3.35140215643127;-25.1208336065519;
39.3;-2.08880344453976;-1.63994154526203;-3.29443136529804;-25.064833891601;
39.35;-1.95896284865056;-1.64015265047904;-3.29464130275609;-25.0659951626731;
39.4;-1.99358681129931;-1.61925502885779;-3.27373674827553;-25.0460215636433;
39.45;-2.04538933478456;-1.67225005450325;-3.32673132874332;-25.1000201197023;
39.5;-2.0027983039993;-1.64686280991121;-3.30134691603555;-25.0756281379598;
39.55;-1.96797455775612;-1.66406546170786;-3.31855175787992;-25.0938416212193;
39.6;-2.0011162919873;-1.72342811496953;-3.37791160301037;-25.1543160590705;
39.65;-2.06432727659336;-1.74383979603241;-3.39832106070737;-25.1759069525178;
39.7;-2.08508366491073;-1.72567330088211;-3.38015199160887;-25.1588874214142;
39.75;-2.06748193721035;-1.73283548019906;-3.38731730246153;-25.1671999035544;
39.8;-2.07419144661235;-1.737889237324;-3.39237521818691;-25.1734093448952;
39.85;-2.07998625912429;-1.70036454768455;-3.35485516479088;-25.1369809998651;
39.9;-2.05700969082541;-1.69444521684425;-3.34893786150651;-25.1321237259688;
39.95;-2.03421912617885;-1.69309589041312;-3.34759210647092;-25.1318333227573;
40;-2.03221175230412;-1.70590408955641;-3.36040181317173;-25.1457192683054;
40.05;-2.04545270911393;-1.70425290170467;-3.35875167957876;-25.1451468637134;
40.1;-2.05890086916962;-1.71121248380084;-3.36570962906873;-25.1531919572987;
40.15;-2.0514516902091;-1.71850251120493;-3.37299419513779;-25.1615807809407;
40.2;-2.05919556765021;-1.71169824014195;-3.36619528693548;-25.1558690930302;
40.25;-2.0533925105518;-1.71292351843161;-3.36742339542794;-25.1581798735724;
40.3;-2.05439834227701;-1.70603600268942;-3.36053827642947;-25.1523708696884;
40.35;-2.032645747618;-1.7011606499145;-3.35566347455542;-25.1485623161753;
40.4;-2.04175557547773;-1.71795548240381;-3.372461061955;-25.1664484276316;
40.45;-2.05861720340149;-1.72979270613529;-3.38429720813302;-25.1793973759453;
40.5;-2.07013636953623;-1.74224899195315;-3.39675148704032;-25.1929929047296;
40.55;-2.08286216921929;-1.7575560836896;-3.41205814748785;-25.2094603930351;
40.6;-2.09533283723577;-1.77216808994976;-3.42667236177462;-25.225259583517;
40.65;-2.1113884532204;-1.78532312296182;-3.43982855947567;-25.2396317005254;
40.7;-2.12576852617395;-1.79528466750619;-3.44978974750576;-25.2508266875616;
40.75;-2.13547906580866;-1.80839599249263;-3.46290011923747;-25.2651875077761;
40.8;-2.14898836445099;-1.81580711854408;-3.47031492947401;-25.273861150711;
40.85;-2.15520874198392;-1.82959869815178;-3.4841102935449;-25.2889278232308;
40.9;-2.1699034118879;-1.8504349351631;-3.50494807921399;-23.7980864299674;
40.95;-2.17232470990128;-1.71973900153751;-3.58851242806912;-22.3139497108335;
41;-2.18647932721024;-1.52587006571796;-3.96568401162973;-21.362470992078;
41.05;-2.20774264582516;-1.39578784290945;-4.42754669388818;-20.7057737357401;
41.1;-2.19784889072666;-1.3573492079813;-4.41838666540274;-20.3230909360561;
41.15;-2.18863198551871;-1.28015784024103;-3.64458927278684;-20.0564125009274;
41.2;-2.16940488217809;-1.24802316155265;-2.89148736892289;-19.9539225782795;
41.25;-2.19057600386797;-1.26555706145181;-2.29988236025878;-20.0055370712496;
41.3;-2.21261480597792;-1.229044628454;-1.76800876572424;-20.0819812416813;
41.35;-2.19480807064408;-1.24087674648084;-1.38550529829194;-20.2802673945535;
41.4;-2.22033202924564;-1.17103283769987;-1.01011605418041;-20.4418596715971;
41.45;-2.18695307126723;-1.20500453532365;-0.815791733140829;-20.7581125731075;
41.5;-2.19832845189547;-1.10830820509724;-0.557015962580823;-20.975815926336;
41.55;-2.12924143577247;-1.08286241206218;-0.426720889790381;-21.2836889918011;
41.6;-2.20063627475187;-1.05208078064014;-0.341637628529526;-21.6017900953139;
41.65;-2.19257529472978;-0.997608355877806;-0.278090324075228;-21.8816204225852;
41.7;-2.22099685664295;-1.09784808394285;-0.408774645643656;-22.3342860751154;
41.75;-2.20445739509225;-0.976817378063472;-0.35079206305086;-22.5766914881512;
41.8;-2.11130255002029;-0.93114615115068;-0.396706500061328;-22.8742115272322;
41.85;-2.160537502393;-1.0326903576583;-0.615826585972974;-23.355026898158;
41.9;-2.11879678140877;-0.8312198526473;-0.553464773745437;-23.5644794723798;
41.95;-2.09868465419214;-0.691337257137058;-0.570883746533377;-23.7877512875929;
42;-2.06340751145515;-0.863317840580045;-0.916943739033161;-24.282021043151;
42.05;-2.1146438363827;-0.90166195653127;-1.1442348443009;-24.6208405904073;
42.1;-2.09203554459468;-0.937757286694864;-1.38092960458993;-24.9576302919594;
42.15;-2.10374005840446;-0.871364705654875;-1.51634471323722;-25.165977795048;
42.2;-2.20176404395058;-0.983682514845283;-1.82589850002487;-25.5559708859548;
42.25;-2.18525035276431;-0.885265794206345;-1.92617844144208;-25.7225880993034;
42.3;-2.16127579245663;-0.933185809446005;-2.17403983807664;-26.0204800105495;
42.35;-2.17652273867428;-0.932596195420109;-2.37213299526117;-26.2641950604201;
42.4;-2.15559118675936;-0.893008032409019;-2.52880895434606;-26.4499947690908;
42.45;-2.16158779891269;-0.934612730661611;-2.76325132385256;-26.7037933145061;
42.5;-2.14157700569729;-0.914787498815055;-2.93074026108511;-26.8821956005291;
42.55;-2.15564929136052;-0.917047764325456;-3.11287416482116;-27.0662519226559;
42.6;-2.15277225663563;-0.909344692689654;-3.27563723417461;-27.2207720703234;
42.65;-2.16056559793484;-0.914585726216693;-3.4410211069541;-27.3673234939064;
42.7;-2.16902378109109;-0.925327303559411;-3.59998807252302;-27.5029340369016;
42.75;-2.14791385867806;-0.901335650918766;-3.71049145503069;-27.5816082319831;
42.8;-2.16287474511701;-0.913599100326668;-3.84207522110062;-27.6739220689541;
42.85;-2.1474798273868;-0.906288248105986;-3.93772319873351;-27.7278198990069;
42.9;-2.1500793711702;-0.891812159468779;-4.00909839478145;-27.7530596827839;
42.95;-2.14519443181753;-0.88224539779654;-4.06647344269455;-27.75836904855;
43;-2.15906048622137;-0.874045243605934;-4.10470413037273;-27.7343004631993;
43.05;-2.17669470996484;-0.88009408372326;-4.13540998529675;-27.6920424020702;
43.1;-2.18896176222471;-0.886910996162121;-4.14484105581748;-27.618784749909;
43.15;-2.20362324819745;-0.897304688058709;-4.13487380387139;-27.5170266857761;
43.2;-2.21696450495001;-0.904099063658497;-4.09700121036281;-27.3799912781096;
43.25;-2.22784968266232;-0.91472699603602;-4.03749548737504;-27.217818029195;
43.3;-2.2237512783579;-0.902865542963978;-3.92863287111137;-26.9983741352457;
43.35;-2.24671832385611;-0.925578188572792;-3.82623648688305;-26.7810067606595;
43.4;-2.26032708791759;-0.91523100823827;-3.69235349614706;-26.4931730170577;
43.45;-2.26244672264892;-0.924257516354676;-3.62159047860897;-26.183820583975;
43.5;-2.27479318046159;-0.936810327794581;-3.56599548681534;-25.8393771959319;
43.55;-2.29400063006915;-0.929319399343968;-3.44950868109069;-25.4354306762545;
43.6;-2.28430919891146;-0.934334386926734;-3.29505964662141;-25.0007770719254;
43.65;-2.32435677381198;-1.08141577960435;-3.3503732709435;-25.0278555089832;
43.7;-2.32388213499412;-1.2042000286722;-3.46363802996277;-25.1347328935454;
43.75;-2.24521450974117;-1.33614291201606;-3.59471338916939;-25.2641908449466;
43.8;-2.29553630247902;-1.3377259698388;-3.59620707964278;-25.2647260200621;
43.85;-2.32258134952334;-1.42022815991713;-3.67869273755654;-25.3463277190517;
43.9;-2.29746180825012;-1.43575522299394;-3.69421587433213;-25.3612580627181;
43.95;-2.29132307567333;-1.48537525750532;-3.74383077134238;-25.4105731103562;
44;-2.27110809299589;-1.47319520973138;-3.73164382673195;-25.3983461003746;
44.05;-2.31843492756851;-1.49901217586134;-3.75745448601952;-25.4243209001238;
44.1;-2.30083431614519;-1.46223309992024;-3.72066661425069;-25.387837200996;
44.15;-2.30724576515083;-1.52474326313615;-3.78317366739428;-25.4507883833923;
44.2;-2.38167987946542;-1.5226262084535;-3.78105712959309;-25.4492273102602;
44.25;-2.24511849552875;-1.57453417489635;-3.83296738399737;-25.5018132567881;
44.3;-2.30808507686585;-1.54454748655904;-3.80297925709741;-25.4725590968117;
44.35;-2.22069105077372;-1.4351734968935;-3.69360229211823;-25.3638459170078;
44.4;-2.27786688725764;-1.500715360396;-3.7591413207269;-25.4301312876561;
44.45;-2.19899363903487;-1.50324369536319;-3.76167024199754;-25.4334815352124;
44.5;-2.16272924043306;-1.29511762805758;-3.5535491911905;-25.2259574240828;
44.55;-2.17841612467603;-1.20505988212045;-3.4634912573521;-25.1363297595054;
44.6;-2.22659039368087;-1.35539453914774;-3.61382287246097;-25.2872831660971;
44.65;-2.13240478709513;-1.45910845331948;-3.71753803619967;-25.3918514935772;
44.7;-2.21157689525028;-1.48055453577342;-3.7389854549406;-25.4142393318187;
44.75;-2.18803064861047;-1.37293316784513;-3.63136434301486;-25.3074188800714;
44.8;-2.28910806656197;-1.41946707902243;-3.67789459113577;-25.3547848930756;
44.85;-2.27450573614135;-1.52502352934816;-3.78344703060791;-25.4613705030467;
44.9;-2.28595594676321;-1.551357778333;-3.80977779743707;-25.488838778207;
44.95;-2.29640011877482;-1.53026266302988;-3.78868046734039;-25.4688541048326;
45;-2.25691213789971;-1.54186107707729;-3.8002763282812;-25.481575628711;
45.05;-2.27220322903245;-1.5213381424232;-3.77975663950645;-25.4621590449327;
45.1;-2.25904500834453;-1.52418560057182;-3.78260317547462;-25.466103123289;
45.15;-2.24853556646719;-1.48935587123589;-3.74778055633229;-25.4323227483743;
45.2;-2.24732652091941;-1.51262399964276;-3.77104961583306;-25.4566621179556;
45.25;-2.25785900225534;-1.5249632382572;-3.78338767020348;-25.4701084706416;
45.3;-2.26872111648432;-1.50264299402496;-3.76106595677386;-25.4488609965705;
45.35;-2.26108507915826;-1.51452052253017;-3.7729406920507;-25.4618232409719;
45.4;-2.26552978180041;-1.51005439594498;-3.76847727365154;-25.4584447991964;
45.45;-2.25821674589934;-1.51484240986889;-3.77326690873328;-25.4643248505801;
45.5;-2.25680789607719;-1.50934483329824;-3.76776814334111;-25.4599083702169;
45.55;-2.23966924907298;-1.50848191672879;-3.76690402147187;-25.4601219098168;
45.6;-2.26886118126489;-1.50341545571041;-3.76183898390618;-25.4561275178002;
45.65;-2.26900171115903;-1.51314277018833;-3.77156439973788;-25.4669379064981;
45.7;-2.29520668219311;-1.52966699326792;-3.7880881847203;-25.4845743133941;
45.75;-2.30774679030624;-1.52621482852177;-3.78463247461643;-25.4822425418699;
45.8;-2.31920195967238;-1.55336128326024;-3.81177870173537;-25.5105429751986;
45.85;-2.33412743259219;-1.5669490537785;-3.82536677524958;-25.5253184605179;
45.9;-2.34965003885905;-1.57440121390721;-3.832816713948;-25.5339716186244;
45.95;-2.36920768863958;-1.59294853841764;-3.8513601643103;-25.5537445703739;
46;-2.37311745452601;-1.60457811915456;-3.86298993352272;-25.5666252942889;
46.05;-2.39067384646882;-1.61968628835011;-3.87809549580231;-25.5830070599519;
46.1;-2.39037351697632;-1.62442399101011;-3.88282931630657;-25.5890204528117;
46.15;-2.40786887799204;-1.63821165112707;-3.89661645399326;-25.6041015551652;
46.2;-2.40310764246848;-1.65989398132911;-3.91830193607366;-25.6271120110664;
46.25;-2.42051012014714;-1.6551841255993;-3.91359580579437;-25.6237183032033;
46.3;-2.38079715073488;-1.67573334899964;-3.93414654671424;-25.6456024467836;
46.35;-2.39792553965811;-1.66545477358918;-3.92386509008728;-25.6366442344958;
46.4;-2.37541866155833;-1.65852479973639;-3.91693165218074;-25.6310014190078;
46.45;-2.38076009335583;-1.63857390136831;-3.89698161042919;-25.6122950454799;
46.5;-2.42663082468883;-1.61182596131175;-3.8702338422741;-25.5867233888204;
46.55;-2.39950176481189;-1.64086718747827;-3.8992734100932;-25.6169739909349;
46.6;-2.42373539036735;-1.66053106611466;-3.91893182032379;-25.6378867599279;
46.65;-2.44809581444079;-1.66518152626002;-3.92357834442309;-25.643797158785;
46.7;-2.40260514472493;-1.64855581805481;-3.90695477005257;-25.6283983676195;
46.75;-2.34420004660881;-1.66025058707467;-3.91865300545231;-25.6413199453472;
46.8;-2.34327127081275;-1.58885027159589;-3.84725672614021;-25.5710292994278;
46.85;-2.37346208211437;-1.66185371652057;-3.92026063595913;-25.6452162193679;
46.9;-2.42992290016575;-1.58210278761897;-3.84050824512127;-25.5665605925466;
46.95;-2.39527941500945;-1.56628098640591;-3.82468771125325;-25.5517618649383;
47;-2.34055595696701;-1.61222235309369;-3.87062798165098;-25.5987948841547;
47.05;-2.26062518964163;-1.5248246823317;-3.7832308681186;-25.5123699317934;
47.1;-2.28643337304118;-1.52013426025314;-3.77853684855742;-25.5085963643266;
47.15;-2.30040759369757;-1.4243925913288;-3.68279566143236;-25.4136290034736;
47.2;-2.30030018869264;-1.48378470909109;-3.74218642285321;-25.4738469804211;
47.25;-2.31996173865551;-1.52999123258134;-3.78839235735768;-25.5209955039725;
47.3;-2.35135023289439;-1.55638144597959;-3.81477892695872;-25.5483932774084;
47.35;-2.39447125735517;-1.5340330364187;-3.79243172620349;-25.5270306751839;
47.4;-2.38000571987288;-1.5462352431502;-3.80462980160927;-25.5402230019483;
47.45;-2.3900831102967;-1.64370411287329;-3.9020953058013;-25.6388518132246;
47.5;-2.3679419691569;-1.62807446468432;-3.88646331779087;-25.6244056777489;
47.55;-2.35141330678877;-1.63683331851621;-3.89522234099078;-25.6343420824116;
47.6;-2.35494806882263;-1.61683141810573;-3.87521722073027;-25.6154810010605;
47.65;-2.36221912970221;-1.59648568658913;-3.85486691651313;-25.5962289637417;
47.7;-2.3555734177433;-1.60216523366532;-3.86055193475195;-25.6030087542246;
47.75;-2.36786677848118;-1.58565475018954;-3.84404346716381;-25.5875760711955;
47.8;-2.36390850340676;-1.59980870900088;-3.85819345476491;-25.6028119843869;
47.85;-2.36996346454061;-1.59706078888413;-3.85544149651438;-25.601149377869;
47.9;-2.35069989858473;-1.60566140400553;-3.86403738534824;-25.6108436730568;
47.95;-2.36538960287563;-1.61409918751818;-3.87247434127003;-25.6203961128803;
48;-2.36625560281272;-1.6068861804201;-3.86526435895167;-25.6142861322633;
48.05;-2.34993660579972;-1.60921325973355;-3.86759545586109;-25.6177142055833;
48.1;-2.35194127628631;-1.60304865166626;-3.86143023267434;-25.6126386210238;
48.15;-2.36626122170815;-1.59197161100571;-3.85035410318851;-25.6026292298153;
48.2;-2.38234109798302;-1.5896944965431;-3.84807927111259;-25.6014081405305;
48.25;-2.39738563419906;-1.60617541943854;-3.86456089576354;-25.618966382193;
48.3;-2.41019478348729;-1.62412792472015;-3.88251650541117;-25.638040099464;
48.35;-2.42665589173113;-1.63618919108553;-3.89457814244737;-25.651246426137;
48.4;-2.43630222411515;-1.65111216512747;-3.90949708686795;-25.6673348797612;
48.45;-2.45297967437835;-1.66468010124487;-3.92305773350684;-25.6820915377297;
48.5;-2.45815176757689;-1.67614263864516;-3.93451761377673;-25.6947565832096;
48.55;-2.4746026914946;-1.69008401962812;-3.94846031253263;-25.7099326017278;
48.6;-2.47493873769651;-1.69708379999677;-3.95545872939163;-25.718176827411;
48.65;-2.49109656797598;-1.69281714639616;-3.95119123103815;-25.7151434809792;
48.7;-2.48587120097577;-1.71193054597533;-3.97030180342557;-25.7355108747513;
48.75;-2.4846624522043;-1.72528858810959;-3.98365689722029;-25.7501482442818;
48.8;-2.48874946302481;-1.74512707642047;-4.00349201831081;-25.7712945311;
48.85;-2.53662887947145;-1.73580332767144;-3.99416975650982;-25.7632663234478;
48.9;-2.48460144362494;-1.7529912340653;-4.01135584699036;-25.7817595389706;
48.95;-2.52171022823659;-1.77072565557322;-4.02909029318243;-25.8008256405448;
49;-2.50502932188929;-1.66673432692007;-3.92510009517367;-25.6979906856847;
49.05;-2.52902435320218;-1.73198476320819;-3.99034978744803;-25.7644442608996;
49.1;-2.49795760040713;-1.77436745453097;-4.03273368416474;-25.8081365449963;
49.15;-2.42250039248352;-1.75213142421164;-4.01049764197462;-25.7871825366656;
49.2;-2.42218870094998;-1.73248742518829;-3.99085283224136;-25.7687579321041;
49.25;-2.5091940850279;-1.7427107363567;-4.00107347274681;-25.7802004442257;
49.3;-2.44421687773033;-1.77462723265299;-4.03299087048944;-25.813391714927;
49.35;-2.46040533804701;-1.73863455545241;-3.99699845501391;-25.7786237595613;
49.4;-2.50333582795856;-1.76665704971688;-4.02502278735365;-25.8078853694906;
49.45;-2.41055474934174;-1.82378302564414;-4.08215065045595;-25.866351971056;
49.5;-2.48676002162839;-1.7967178160337;-4.0550885844847;-25.8406048505738;
49.55;-2.46353275278302;-1.713694574882;-3.97206419055062;-25.7587300030867;
49.6;-2.38599497115132;-1.66047616551708;-3.91884144569228;-25.7065237274336;
49.65;-2.40412271700483;-1.73768048126676;-3.99604204535169;-25.7848466741772;
49.7;-2.40475589682411;-1.67839129940294;-3.93674998021413;-25.7266219964568;
49.75;-2.40657694095245;-1.64866505527212;-3.90702621223506;-25.697880931057;
49.8;-2.42281634303472;-1.61731416603393;-3.87567036201933;-25.66744373266;
49.85;-2.45319373046428;-1.66370488530937;-3.92206007744962;-25.714816556447;
49.9;-2.43338781134493;-1.68247717856295;-3.94083170868897;-25.7346313195391;
49.95;-2.47233282438935;-1.71710281706718;-3.97545485169488;-25.7703632132927;
50;-2.49427810908729;-1.69254293766352;-3.95089382654749;-25.7468787614731;
50.05;-2.47297302880236;-1.731377340985;-3.98972811161818;-25.7868410387237;
50.1;-2.48320698642756;-1.71429668271846;-3.97265089644636;-25.7708833652223;
50.15;-2.46305651021371;-1.72617512132672;-3.98453258246878;-25.7838868822449;
50.2;-2.46426580717225;-1.70868298478693;-3.96704081056666;-25.7674952738053;
50.25;-2.43849822816365;-1.71136868211352;-3.96972944789638;-25.7712749829929;
50.3;-2.46324268826429;-1.71386678831759;-3.97223306039162;-25.7748736725294;
50.35;-2.47462574714206;-1.70678701281625;-3.96515416207794;-25.7688792538774;
50.4;-2.45040918621879;-1.71756274681849;-3.97592790014263;-25.780749461252;
50.45;-2.46122038886916;-1.69865231934714;-3.95701323035259;-25.7629111476812;
50.5;-2.47015942444323;-1.7016270087825;-3.95998709523948;-25.7669500419639;
50.55;-2.46135078553003;-1.71362277440961;-3.9719846620657;-25.7800352796033;
50.6;-2.45613684009353;-1.72071821869986;-3.97908215934247;-25.7882368522772;
50.65;-2.45488346601461;-1.71137027711269;-3.96973573573991;-25.7799781538011;
50.7;-2.46146466806715;-1.70318677000865;-3.9615524592504;-25.772858953562;
50.75;-2.47342324651118;-1.70184872394633;-3.96021770181206;-25.772581645344;
50.8;-2.48938026877319;-1.71245372639783;-3.9708239625115;-25.7842632000752;
50.85;-2.48663548155893;-1.72745060203273;-3.98582418580066;-25.8003653029003;
50.9;-2.51329616468307;-1.74431552021797;-4.00268855292014;-25.8183672194948;
50.95;-2.5280544193576;-1.75526072713126;-4.01363532812775;-25.8304734741062;
51;-2.53500836140943;-1.76681609195296;-4.02518742086828;-25.8432072914565;
51.05;-2.5490744110532;-1.76292064067861;-4.02128604474827;-25.840484624749;
51.1;-2.55184798345478;-1.78583194872533;-4.04419470411292;-25.8645993967655;
