time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
8.95;-0.881492636474835;-1.70624881977654;-2.63928428419173;-1.76062628836031
9;-0.893321279134407;-1.71808143388828;-2.65111824033435;-1.77358432106358
9.05;-0.886397734783521;-1.71115276083613;-2.64419444980517;-1.76777396150561
9.1;-0.89171198325603;-1.71646389514964;-2.64950699164695;-1.77420419517123
9.15;-0.873259416578094;-1.69801192702487;-2.63105855016634;-1.75684088280536
9.2;-0.878752095023318;-1.70350914895932;-2.63655229906114;-1.76341925953499
9.25;-0.874249886022414;-1.69900754768751;-2.63205000616397;-1.75999625707938
9.3;-0.873010446595108;-1.69777012362112;-2.63081143597691;-1.75983202748304
9.35;-0.875553402310087;-1.70030574354036;-2.63335143059747;-1.76344281357155
9.4;-0.890822619431231;-1.71597559750377;-2.64902212597692;-1.35746903473584
9.45;-0.907922584518595;-1.61860781250533;-2.6726741585403;-1.06668997543607
9.5;-0.920523626529732;-1.42706506516991;-2.70537365686829;-0.909570356063528
9.55;-0.933687631757843;-1.31672718887699;-2.75122585976654;-0.819775441589129
9.6;-0.929568023155878;-1.24054176465176;-2.78858032216644;-0.73904279900977
9.65;-0.954412032587996;-1.21719355232952;-2.86218238648197;-0.703941818898882
9.7;-0.967859060837241;-1.19709629690142;-2.93068755015985;-0.675138196536875
9.75;-0.972048230211242;-1.17375414161994;-2.99386323786513;-0.647102780960624
9.8;-0.984542004713058;-1.16387794800912;-3.06845949079445;-0.638756276008106
9.85;-0.98378794610309;-1.14281172422301;-3.13143033661186;-0.623088046235351
9.9;-0.99520105238401;-1.13122831137575;-3.20753215707285;-0.612778617960203
9.95;-1.03438844893294;-1.15394581924776;-3.31498627784147;-0.638138073222554
10;-1.03444030696127;-1.14281660914423;-3.38511229133174;-0.63353833327023
10.05;-1.03670105826516;-1.14048579887019;-3.45816844700083;-0.65089695626373
10.1;-0.995389962774055;-1.0859005173502;-3.48401859466403;-0.615117124290446
10.15;-1.0331110608977;-1.11199316905864;-3.58964843561255;-0.663145530106817
10.2;-1.01503826903799;-1.081842849936;-3.63904406547308;-0.652421257708225
10.25;-1.04002489919963;-1.09998284107337;-3.73265854422842;-0.695471093739127
10.3;-1.0082369849133;-1.0576176043859;-3.76752321628695;-0.675305645888413
10.35;-1.0361754465452;-1.07727348938616;-3.66046547072144;-0.719496055174021
10.4;-1.01474089980233;-1.04694993299898;-3.27869548735467;-0.712158902951322
10.45;-1.02933411146969;-1.05048098854016;-2.9852863717009;-0.734533975016178
10.5;-1.03980455389576;-1.04679344733632;-2.74614334333479;-0.738649026482704
10.55;-1.08370118558281;-1.10834749221113;-2.61110405238438;-0.844504179337328
10.6;-0.895536128426475;-0.926596065397211;-2.26026537971784;-0.724725181272215
10.65;-0.884466382717261;-0.890122344714948;-2.07524465222103;-0.734451940705607
10.7;-0.947501353051006;-0.933560224301173;-1.98721167555811;-0.814155617766263
10.75;-0.942276329691938;-0.909823626449484;-1.84679802597838;-0.809544237380929
10.8;-0.993197053850439;-0.985655083446066;-1.81875804595082;-0.953543068101947
10.85;-0.723417998794755;-0.721951907409446;-1.4624016223001;-0.774902919404958
10.9;-0.73273427482636;-0.697516253542874;-1.35516665804086;-0.812230781378831
10.95;-0.803720843334027;-0.726714714169352;-1.31027168891082;-0.861944671098749
11;-0.919349280795248;-0.822461729385475;-1.33963832475447;-0.958976989239212
11.05;-0.916510138365209;-0.815691598942816;-1.27326939552911;-0.949221503138052
11.1;-0.91037938035373;-0.806795346712763;-1.21067834098098;-0.935568125861509
11.15;-0.911074363777431;-0.79074631648568;-1.1460953543134;-0.893278747710861
11.2;-1.00879592574787;-0.886054034163006;-1.19739357916017;-0.96117637750398
11.25;-0.97693629961713;-0.856924711180586;-1.1281522083866;-0.903404027951307
11.3;-1.00177433085588;-0.889216615934426;-1.12370074705618;-0.91702181511475
11.35;-0.957451821052613;-0.850676255075367;-1.05131403935078;-0.866615805193058
11.4;-0.956029248252867;-0.847659422461943;-1.13501158711808;-0.851478772607846
11.45;-0.965155218613116;-0.857591804535242;-1.39437628120886;-0.852264722758581
11.5;-0.949948868316372;-0.840795866202786;-1.63274675315051;-0.82429363551684
11.55;-0.963620027063745;-0.852631058353307;-1.87403298814028;-0.823608731791103
