time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
21.55;-7.69533062855942;-5.55998371892939;-9.44518380697301;
21.6;-7.44112637005293;-5.30577779793964;-9.19097686679161;
21.65;-7.52588164516296;-5.39053402545252;-9.27573459238896;
21.7;-7.11341251203681;-4.97806042752299;-8.86326082568886;
21.75;-7.23108493961928;-5.09572910099037;-8.9809324918871;
21.8;-7.20417117011453;-5.06881453502673;-8.95401840705615;
21.85;-6.72425851154406;-4.58890496505628;-8.47411084357027;
21.9;-6.59566298572707;-4.46031103759987;-8.34551820033635;
21.95;-6.61392857853741;-4.47857476543584;-8.36378170381492;
22;-6.21878203697228;-4.08343028285388;-7.96863374892712;
22.05;-6.14035429244737;-4.00500114205503;-7.89020376831192;
22.1;-5.87357105953672;-3.73821777958588;-7.62341711239422;
22.15;-6.35671763518316;-4.22136202308475;-8.10655967478858;
22.2;-6.65882493558807;-4.52347083198965;-8.40867040455248;
22.25;-7.10170666145792;-4.9663546251662;-8.85155142460065;
22.3;-7.34493402481629;-5.20958555995013;-9.09478198210291;
22.35;-7.54443718500646;-5.40909318223558;-9.29428670352611;
22.4;-7.63709145615129;-5.5017475804192;-9.38693992082952;
22.45;-7.64138090422487;-5.50603819691361;-9.39122821088828;
22.5;-7.62428508633069;-5.48894519438928;-9.37412987041527;
22.55;-7.55073425018308;-5.41539445219526;-9.30057918523592;
22.6;-7.56215320787533;-5.42681129001346;-9.31200167096918;
22.65;-7.51709149338562;-5.38174517623059;-9.26693872543423;
22.7;-7.50902123796163;-5.37367804183433;-9.25887065030414;
22.75;-7.53131602749414;-5.39597274276193;-9.28116213152016;
22.8;-7.49551396911525;-5.3601725021221;-9.24536072570702;
22.85;-7.48890098400588;-5.35356057268747;-9.23874702164262;
22.9;-7.54525196850059;-5.40991210373766;-9.29509613710921;
22.95;-7.5556338757185;-5.42029516826787;-9.30547757059272;
23;-7.5314722310327;-5.39613725033295;-9.28131620845879;
23.05;-7.46112513474075;-5.32579176452524;-9.21096846781878;
23.1;-7.45333144104605;-5.31799944834577;-9.20317576240506;
23.15;-7.52986646764842;-5.39453295528777;-9.27970589586395;
23.2;-7.55958474001205;-5.42425634671069;-9.30942483853054;
23.25;-7.49910228327822;-5.36377645035218;-9.24894053091281;
23.3;-7.2570931217187;-5.12177002056696;-9.00693114807116;
23.35;-7.06058994740473;-4.92526663917481;-8.81042766076496;
23.4;-6.93937143356437;-4.80404559587218;-8.68920805107772;
23.45;-6.49905837740105;-4.36372984131141;-8.24888892201805;
23.5;-6.40209280823094;-4.26676069910287;-8.15192153032955;
23.55;-6.09026292781517;-3.95492955582512;-7.84009329708702;
23.6;-6.04551793367456;-3.91018285428459;-7.79534534261298;
23.65;-5.72039895711765;-3.58506140736414;-7.47022374046736;
23.7;-5.40142643515083;-3.26609112795192;-7.15125006846098;
23.75;-5.29715771603574;-3.1618201837994;-7.04697891907148;
23.8;-4.98621690115617;-2.85087796430144;-6.73604209495036;
23.85;-4.48583385534841;-2.35049319777411;-6.23566141214262;
23.9;-4.517374577534;-2.38203293738941;-6.26720355082228;
23.95;-3.95229126527204;-1.81694987455734;-5.70212026624142;
24;-4.30301710644297;-2.16767272154514;-6.05284749688983;
24.05;-3.26297877603328;-1.12762827533697;-5.0128076887209;
24.1;-3.16016200661361;-1.02481003284488;-4.90998802318991;
24.15;-4.04908632922395;-1.91373779977264;-5.79891292652201;
24.2;-4.67632063665404;-2.54097363339215;-6.42614688879154;
24.25;-5.00204210652657;-2.86669375807992;-6.75186804258823;
24.3;-5.22758432131535;-3.09223650947117;-6.97741586687596;
24.35;-5.22755377968331;-3.09220936905957;-6.97738679349401;
24.4;-5.26389856396412;-3.12855271121873;-7.01373398746045;
24.45;-5.24749732215093;-3.11215040206859;-6.99733572019884;
24.5;-5.24568251402731;-3.11033692661238;-6.99552324914685;
24.55;-5.24531066012658;-3.109961425269;-6.99514920255849;
24.6;-5.24531081776733;-3.10996125412213;-6.99515194098986;
24.65;-5.24530804727729;-3.10996003124058;-6.99515003848754;
24.7;-5.24529902007331;-3.10995141642742;-6.99514301165419;
24.75;-5.24530689694735;-3.10996173261984;-6.99515135683036;
24.8;-5.24530782361244;-3.10996366064094;-6.99515225995838;
24.85;-5.24529589115842;-3.10995387148725;-6.99514316186237;
24.9;-5.24746769574991;-3.11212211557174;-6.99731385093864;
24.95;-5.23347439946492;-3.09812922627318;-6.98332361310587;
25;-5.19734958506645;-3.06200335368859;-6.947198080985;
25.05;-5.21212054044328;-3.07677166925847;-6.96196607249875;
25.1;-5.2229853802344;-3.08763423419881;-6.97283353214008;
25.15;-5.12813563315675;-2.99277970519339;-6.87798077923893;
25.2;-5.11281254827777;-2.97745609480937;-6.86265752195887;
25.25;-5.14162519307125;-3.00627208646074;-6.89147277745921;
25.3;-5.10319134040078;-2.96783044047831;-6.85303518836685;
25.35;-5.13167216929434;-2.99631200230678;-6.88152050546422;
25.4;-5.14021521814218;-3.00485227298626;-6.89006390806444;
25.45;-5.13410352922344;-2.99873937449819;-6.88395128145726;
25.5;-5.2141447536319;-3.07878142133861;-6.96399165794395;
25.55;-5.23902523394895;-3.10366506924747;-6.98887336642389;
25.6;-5.22504534643778;-3.08968994260107;-6.97489476175947;
