%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1627560544234248630,11502,1618885584657083988,imu_bosch_link,32.0,-34.0,-10228.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0877777777778,0.0422222222222,0.51,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,-0.075,-0.036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544244640285,11503,1618885584668512105,imu_bosch_link,32.0,-37.0,-10190.0,12829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288888888889,-0.0322222222222,0.603333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,-0.019,0.078,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544257673805,11504,1618885584680022954,imu_bosch_link,32.0,-42.0,-10147.0,12864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,-0.0511111111111,0.693333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.004,0.203,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544271027456,11505,1618885584690289020,imu_bosch_link,31.0,-40.0,-10098.0,12902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0211111111111,0.0177777777778,0.786666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,-0.05,0.096,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544290590028,11506,1618885584700536012,imu_bosch_link,33.0,-42.0,-10044.0,12944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777778,0.00555555555556,0.862222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.004,-0.007,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544292096929,11507,1618885584712246894,imu_bosch_link,34.0,-41.0,-9988.0,12987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155555555556,0.0155555555556,0.888888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.03,0.118,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544301752508,11508,1618885584724795103,imu_bosch_link,30.0,-38.0,-9867.0,13079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166666666667,0.00555555555556,0.988888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,-0.018,-0.024,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544313540486,11509,1618885584736399888,imu_bosch_link,31.0,-37.0,-9801.0,13129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00555555555556,0.0233333333333,1.04111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,-0.021,0.144,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544323814399,11510,1618885584747895002,imu_bosch_link,28.0,-34.0,-9731.0,13181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0444444444444,0.01,1.09888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,-0.012,0.066,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544336270739,11511,1618885584759330987,imu_bosch_link,26.0,-33.0,-9658.0,13235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.00555555555556,1.14555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,-0.012,0.015,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544345422686,11512,1618885584769520998,imu_bosch_link,27.0,-34.0,-9582.0,13290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.00333333333333,1.18888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,-0.025,0.015,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544356772366,11513,1618885584779804944,imu_bosch_link,30.0,-35.0,-9502.0,13347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388888888889,0.0177777777778,1.23777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.019,0.018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544366974436,11514,1618885584790026903,imu_bosch_link,33.0,-35.0,-9419.0,13405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377777777778,0.02,1.27444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.026,0.043,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544377375221,11515,1618885584800333976,imu_bosch_link,30.0,-33.0,-9335.0,13465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0455555555556,-0.00555555555556,1.30555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,-0.006,0.091,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544386687125,11516,1618885584810549020,imu_bosch_link,26.0,-31.0,-9246.0,13526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.00777777777778,1.35444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.122,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544399042215,11517,1618885584822088003,imu_bosch_link,27.0,-29.0,-9156.0,13587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00555555555556,0.0322222222222,1.36555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.001,0.093,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544412935432,11518,1618885584836110115,imu_bosch_link,41.0,-19.0,-8974.0,13708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444444,0.116666666667,1.39333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,-0.012,-0.082,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544424642486,11519,1618885584847554922,imu_bosch_link,48.0,-16.0,-8881.0,13768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522222222222,0.0877777777778,1.40444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,-0.011,0.068,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544436812566,11520,1618885584859124898,imu_bosch_link,51.0,-13.0,-8785.0,13830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177777777778,0.0511111111111,1.43444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.002,0.228,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544446751430,11521,1618885584869278907,imu_bosch_link,50.0,-11.0,-8686.0,13892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0288888888889,0.0233333333333,1.47222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.02,0.175,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544456626671,11522,1618885584879568099,imu_bosch_link,47.0,-10.0,-8585.0,13955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0388888888889,-0.0111111111111,1.50444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.012,0.063,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544466671517,11523,1618885584889820098,imu_bosch_link,47.0,-11.0,-8481.0,14018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777777777778,-0.00222222222222,1.53222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.003,-0.031,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544477105215,11524,1618885584900089025,imu_bosch_link,50.0,-11.0,-8376.0,14081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0166666666667,1.53666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.013,-0.018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544486765106,11525,1618885584910322904,imu_bosch_link,53.0,-10.0,-8271.0,14143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666667,0.0322222222222,1.54777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.022,0.005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544497586418,11526,1618885584920602083,imu_bosch_link,53.0,-10.0,-8164.0,14205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00666666666667,0.0122222222222,1.56,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.026,0.104,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544507918324,11527,1618885584930818080,imu_bosch_link,53.0,-10.0,-8055.0,14267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.059,0.119,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544518051719,11528,1618885584941095113,imu_bosch_link,52.0,-8.0,-7945.0,14328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0311111111111,0.0188888888889,1.58777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.034,0.172,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544533369676,11529,1618885584956397056,imu_bosch_link,50.0,1.0,-7722.0,14450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0522222222222,1.61333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.012,-0.043,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544543794787,11530,1618885584967804908,imu_bosch_link,52.0,4.0,-7608.0,14510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444444444444,0.0444444444444,1.62111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.011,-0.021,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544554647951,11531,1618885584978111028,imu_bosch_link,50.0,3.0,-7492.0,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333,-0.0155555555556,1.64777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,-0.002,0.039,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544565702460,11532,1618885584989579916,imu_bosch_link,46.0,-1.0,-7373.0,14631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277777777778,-0.0733333333333,1.68666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.003,0.088,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544577760103,11533,1618885584999865055,imu_bosch_link,43.0,-6.0,-7252.0,14692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00222222222222,-0.0577777777778,1.70888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.009,0.111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544586169771,11534,1618885585010119915,imu_bosch_link,45.0,-7.0,-7128.0,14752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233333333333,-0.00222222222222,1.74111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.039,0.039,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544599070925,11535,1618885585021630048,imu_bosch_link,46.0,-8.0,-7003.0,14812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188888888889,0.00777777777778,1.74333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.035,-0.021,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544614912036,11536,1618885585035548925,imu_bosch_link,43.0,-8.0,-6752.0,14928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0411111111111,0.00888888888889,1.74,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.05,0.126,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544624275084,11537,1618885585047125101,imu_bosch_link,39.0,-4.0,-6625.0,14985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0677777777778,0.0288888888889,1.75666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.026,0.101,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544638296995,11538,1618885585058628082,imu_bosch_link,38.0,-1.0,-6495.0,15041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0288888888889,0.0322222222222,1.78222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.047,0.052,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544647319642,11539,1618885585070075035,imu_bosch_link,39.0,2.0,-6365.0,15097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444444444444,0.0366666666667,1.79444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.012,-0.04,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544660647375,11540,1618885585080367088,imu_bosch_link,41.0,1.0,-6231.0,15153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211111111111,0.00777777777778,1.82333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.031,-0.015,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544668273535,11541,1618885585090570926,imu_bosch_link,40.0,-1.0,-6095.0,15208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111111111111,-0.02,1.85555555556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.037,0.029,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544688233382,11542,1618885585100876092,imu_bosch_link,39.0,-5.0,-5956.0,15263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111111111111,-0.0511111111111,1.87888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.029,0.085,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544694479791,11543,1618885585117362976,imu_bosch_link,52.0,0.0,-5679.0,15368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711111111111,0.102222222222,1.85777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.049,0.026,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544706097734,11544,1618885585128916978,imu_bosch_link,57.0,8.0,-5540.0,15419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244444444444,0.123333333333,1.85444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,-0.007,-0.003,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544715997706,11545,1618885585139122962,imu_bosch_link,64.0,11.0,-5403.0,15468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622222222222,0.0744444444444,1.84444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.043,-0.069,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544725974700,11546,1618885585149396896,imu_bosch_link,64.0,13.0,-5263.0,15516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333,0.0322222222222,1.86333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.044,0.152,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544737255324,11547,1618885585160892963,imu_bosch_link,59.0,13.0,-5119.0,15564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0588888888889,-0.0111111111111,1.91777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.044,0.102,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544752150677,11548,1618885585174808025,imu_bosch_link,63.0,8.0,-4820.0,15659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455555555556,0.00666666666667,1.97777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.053,-0.002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544763134909,11549,1618885585186389923,imu_bosch_link,65.0,7.0,-4671.0,15704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133333333333,-0.00333333333333,1.97,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.029,-0.035,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544773808746,11550,1618885585197824954,imu_bosch_link,65.0,6.0,-4520.0,15748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00444444444444,-0.00333333333333,1.98222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.028,-0.008,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544786543123,11551,1618885585209420919,imu_bosch_link,67.0,3.0,-4370.0,15790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388888888889,-0.0222222222222,1.96777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.076,0.06,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544797912235,11552,1618885585220918893,imu_bosch_link,68.0,5.0,-4221.0,15831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00666666666667,0.0288888888889,1.94666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.1,0.149,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544835135399,11553,1618885585256258010,imu_bosch_link,66.0,19.0,-3621.0,15979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111111111111,-0.0222222222222,1.99333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.073,0.074,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544860866857,11554,1618885585267754077,imu_bosch_link,63.0,12.0,-3465.0,16013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333,-0.0788888888889,2.01333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.064,0.104,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544864698265,11555,1618885585279212951,imu_bosch_link,64.0,7.0,-3309.0,16046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144444444444,-0.0555555555556,2.01111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.037,0.156,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544879386224,11556,1618885585289525985,imu_bosch_link,66.0,7.0,-3152.0,16078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244444444444,0.0166666666667,2.01444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.052,-0.01,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544884125411,11557,1618885585299715995,imu_bosch_link,65.0,8.0,-2995.0,16108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0122222222222,2.01222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.044,-0.084,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544886822441,11558,1618885585310051918,imu_bosch_link,64.0,8.0,-2837.0,16136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0188888888889,0.00222222222222,2.02444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.065,0.013,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544902573648,11559,1618885585321490049,imu_bosch_link,64.0,8.0,-2678.0,16163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00666666666667,0.0122222222222,2.03222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.067,0.183,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544914130602,11560,1618885585335500001,imu_bosch_link,59.0,9.0,-2357.0,16213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0122222222222,-0.00444444444444,2.05444444444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.023,-0.038,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544927365877,11561,1618885585347062110,imu_bosch_link,62.0,8.0,-2194.0,16236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.00333333333333,2.07777777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.031,-0.032,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544935882318,11562,1618885585358515977,imu_bosch_link,68.0,5.0,-2031.0,16258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733333333333,-0.01,2.08111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.03,0.004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544947119607,11563,1618885585370023012,imu_bosch_link,69.0,3.0,-1865.0,16277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666667,-0.0255555555556,2.10222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.084,0.051,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544956802230,11564,1618885585380264997,imu_bosch_link,68.0,0.0,-1699.0,16295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,2.10333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.075,0.145,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544967570379,11565,1618885585390522956,imu_bosch_link,67.0,-2.0,-1533.0,16312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,2.10333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.077,0.149,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560544988157542,11566,1618885585405807018,imu_bosch_link,74.0,16.0,-1204.0,16340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288888888889,0.121111111111,2.08333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.024,-0.131,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560545007234112,11567,1618885585417279005,imu_bosch_link,76.0,22.0,-1042.0,16351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211111111111,0.0911111111111,2.05111111111,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.003,-0.041,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560545008906561,11568,1618885585428791999,imu_bosch_link,82.0,26.0,-890.0,16360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733333333333,0.0688888888889,1.92,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038,0.036,0.095,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560545016005156,11569,1618885585438999891,imu_bosch_link,89.0,31.0,-738.0,16367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733333333333,0.0688888888889,1.92,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.198,0.119,0.193,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560545026206719,11570,1618885585449306964,imu_bosch_link,93.0,36.0,-598.0,16373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422222222222,0.0788888888889,1.75666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,0.104,0.091,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627560545037886610,11571,1618885585460736036,imu_bosch_link,94.0,39.0,-470.0,16377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122222222222,0.0444444444444,1.62666666667,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.129,0.112,-0.075,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
