%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1627560540540744640,1071.74287674,1754.01919624,0.0,0.0,0.0,0.0,0.0
1627560540587822155,1097.60681351,1757.7020805,0.0,0.0,0.0,0.0,0.0
1627560540637283347,1142.49472988,1761.78145747,0.0,0.0,0.0,0.0,0.0
1627560540686770327,1171.01624461,1761.82013727,0.0,0.0,0.0,0.0,0.0
1627560540739559581,1225.52318592,1766.37797924,0.0,0.0,0.0,0.0,0.0
1627560540789507228,1253.92950643,1770.41654179,0.0,0.0,0.0,0.0,0.0
1627560540838106217,1305.21054678,1774.02109822,0.0,0.0,0.0,0.0,0.0
1627560540886931068,1337.63883617,1778.06102786,0.0,0.0,0.0,0.0,0.0
1627560540936488504,1398.31770121,1786.12027766,0.0,0.0,0.0,0.0,0.0
1627560540986388082,1426.67736761,1786.15485884,0.0,0.0,0.0,0.0,0.0
1627560541039931034,1487.15660341,1794.1923263,0.0,0.0,0.0,0.0,0.0
1627560541087585145,1518.11426916,1802.30822286,0.0,0.0,0.0,0.0,0.0
1627560541137909864,1574.38305122,1810.27617878,0.0,0.0,0.0,0.0,0.0
1627560541188268164,1600.24995017,1814.54529728,0.0,0.0,0.0,0.0,0.0
1627560541237515828,1635.47390859,1818.14946782,0.0,0.0,0.0,0.0,0.0
1627560541287063542,1643.5259413,1818.15782725,0.0,0.0,0.0,0.0,0.0
1627560541337331555,1663.44213864,1822.12894102,0.0,0.0,0.0,0.0,0.0
1627560541386776996,1671.48789605,1822.13711245,0.0,0.0,0.0,0.0,0.0
1627560541438329600,1679.99125899,1826.45819082,0.0,0.0,0.0,0.0,0.0
1627560541486594907,1687.35569812,1826.09949209,0.0,0.0,0.0,0.0,0.0
1627560541537007613,1699.4152122,1826.11146821,0.0,0.0,0.0,0.0,0.0
1627560541589918287,1708.07080617,1826.48608288,0.0,0.0,0.0,0.0,0.0
1627560541634050507,1720.33632148,1822.56008604,0.0,0.0,0.0,0.0,0.0
1627560541687097051,1728.35999943,1822.56823705,0.0,0.0,0.0,0.0,0.0
1627560541741302834,1747.8857376,1822.21470365,0.0,0.0,0.0,0.0,0.0
1627560541788205040,1760.19728163,1818.27895273,0.0,0.0,0.0,0.0,0.0
1627560541839923453,1777.52320337,1814.72965118,0.0,0.0,0.0,0.0,0.0
1627560541887980498,1788.87215465,1810.40259106,0.0,0.0,0.0,0.0,0.0
1627560541936043383,1806.46598939,1802.9073287,0.0,0.0,0.0,0.0,0.0
1627560541985258315,1819.10018507,1795.00168791,0.0,0.0,0.0,0.0,0.0
1627560542040822611,1836.7133971,1779.58961257,0.0,0.0,0.0,0.0,0.0
1627560542085877842,1845.35682438,1771.65100412,0.0,0.0,0.0,0.0,0.0
1627560542134587591,1862.41432159,1755.23989858,0.0,0.0,0.0,0.0,0.0
1627560542185825464,1874.51978501,1742.73337367,0.0,0.0,0.0,0.0,0.0
1627560542240231139,1889.23842588,1719.12292303,0.0,0.0,0.0,0.0,0.0
1627560542287061132,1894.6104394,1707.02270642,0.0,0.0,0.0,0.0,0.0
1627560542334868144,1905.07246542,1678.63564396,0.0,0.0,0.0,0.0,0.0
1627560542387470738,1906.08211342,1666.40643501,0.0,0.0,0.0,0.0,0.0
1627560542442724482,1915.13523665,1641.19987095,0.0,0.0,0.0,0.0,0.0
1627560542490269267,1912.88138003,1633.63374597,0.0,0.0,0.0,0.0,0.0
1627560542540236979,1916.80160709,1620.59770976,0.0,0.0,0.0,0.0,0.0
1627560542588378197,1917.47034621,1612.32975742,0.0,0.0,0.0,0.0,0.0
1627560542636016583,1914.02664803,1604.03694686,0.0,0.0,0.0,0.0,0.0
1627560542686009036,1914.02664803,1604.03694686,0.0,0.0,0.0,0.0,0.0
1627560542738105985,1915.36270977,1587.42273617,0.0,0.0,0.0,0.0,0.0
1627560542786768794,1915.69751203,1583.2593991,0.0,0.0,0.0,0.0,0.0
1627560542835893192,1912.39528786,1575.65994538,0.0,0.0,0.0,0.0,0.0
1627560542886351597,1916.11650855,1574.89667466,0.0,0.0,0.0,0.0,0.0
1627560542940298823,1916.11650855,1574.89667466,0.0,0.0,0.0,0.0,0.0
1627560542988403753,1912.24065057,1574.91091263,0.0,0.0,0.0,0.0,0.0
1627560543033833714,1913.06104427,1567.31526554,0.0,0.0,0.0,0.0,0.0
1627560543086158107,1913.31854635,1558.16469281,0.0,0.0,0.0,0.0,0.0
1627560543140452572,1915.92997864,1528.76564726,0.0,0.0,0.0,0.0,0.0
1627560543183813091,1913.12421512,1511.85440266,0.0,0.0,0.0,0.0,0.0
1627560543236703835,1914.07834163,1466.06614431,0.0,0.0,0.0,0.0,0.0
1627560543286021418,1910.64971572,1440.16310384,0.0,0.0,0.0,0.0,0.0
1627560543335969686,1914.3338541,1387.33876548,0.0,0.0,0.0,0.0,0.0
1627560543386450279,1912.15788583,1361.13856286,0.0,0.0,0.0,0.0,0.0
1627560543438091665,1912.63503857,1303.86028277,0.0,0.0,0.0,0.0,0.0
1627560543485544185,1914.82094233,1278.1591447,0.0,0.0,0.0,0.0,0.0
1627560543539922546,1915.04801928,1219.81524375,0.0,0.0,0.0,0.0,0.0
1627560543585930260,1913.07855369,1187.07836543,0.0,0.0,0.0,0.0,0.0
1627560543636519842,1917.64142497,1127.57628065,0.0,0.0,0.0,0.0,0.0
1627560543686804406,1920.12278887,1095.21807548,0.0,0.0,0.0,0.0,0.0
1627560543740173092,1920.03912316,1039.19561106,0.0,0.0,0.0,0.0,0.0
1627560543788924690,1922.19248625,1010.94276317,0.0,0.0,0.0,0.0,0.0
1627560543833429342,1926.90287533,949.1408743,0.0,0.0,0.0,0.0,0.0
1627560543885221800,1929.52500862,916.449042853,0.0,0.0,0.0,0.0,0.0
1627560543940585359,1929.23167875,857.357506885,0.0,0.0,0.0,0.0,0.0
1627560543987933829,1930.9182923,837.75804593,0.0,0.0,0.0,0.0,0.0
1627560544033431047,1933.15152254,808.27679751,0.0,0.0,0.0,0.0,0.0
1627560544085230719,1938.20914455,798.47960977,0.0,0.0,0.0,0.0,0.0
1627560544139432834,1935.39853078,778.613663408,0.0,0.0,0.0,0.0,0.0
1627560544184947337,1940.27580229,773.683575473,0.0,0.0,0.0,0.0,0.0
1627560544236326696,1936.52724156,763.713362406,0.0,0.0,0.0,0.0,0.0
1627560544285204083,1936.72076161,758.788917316,0.0,0.0,0.0,0.0,0.0
1627560544340183155,1938.4161955,738.776963362,0.0,0.0,0.0,0.0,0.0
1627560544386555232,1934.65200688,728.733442115,0.0,0.0,0.0,0.0,0.0
1627560544434331721,1931.29504671,714.38114187,0.0,0.0,0.0,0.0,0.0
1627560544488880910,1927.47395622,703.548095477,0.0,0.0,0.0,0.0,0.0
1627560544538840221,1920.25786638,678.229282256,0.0,0.0,0.0,0.0,0.0
1627560544580440379,1916.58333576,663.109954165,0.0,0.0,0.0,0.0,0.0
1627560544639535237,1904.34407122,642.681947759,0.0,0.0,0.0,0.0,0.0
1627560544683458957,1896.20556284,632.229919827,0.0,0.0,0.0,0.0,0.0
1627560544736582592,1887.88620107,607.227736902,0.0,0.0,0.0,0.0,0.0
1627560544786348047,1875.46371643,596.391963494,0.0,0.0,0.0,0.0,0.0
1627560544840596714,1858.48266152,580.505784355,0.0,0.0,0.0,0.0,0.0
1627560544887910909,1845.36702026,570.04765678,0.0,0.0,0.0,0.0,0.0
1627560544931494672,1823.33306181,554.297033274,0.0,0.0,0.0,0.0,0.0
1627560544985779464,1805.20838589,548.945591941,0.0,0.0,0.0,0.0,0.0
1627560545044048623,1787.12650326,533.69570706,0.0,0.0,0.0,0.0,0.0
1627560545083622874,1769.48591774,527.783258806,0.0,0.0,0.0,0.0,0.0
1627560545136557963,1755.97668661,522.893151165,0.0,0.0,0.0,0.0,0.0
1627560545185261268,1742.0166142,522.32103368,0.0,0.0,0.0,0.0,0.0
1627560545235504573,1737.38781829,522.28196137,0.0,0.0,0.0,0.0,0.0
1627560545290735198,1733.03791529,517.008253341,0.0,0.0,0.0,0.0,0.0
1627560545338333287,1724.04876709,511.689290057,0.0,0.0,0.0,0.0,0.0
1627560545382074278,1714.77920442,511.610489508,0.0,0.0,0.0,0.0,0.0
1627560545433723861,1678.19214275,500.794374412,0.0,0.0,0.0,0.0,0.0
1627560545489382186,1655.31147362,495.742916366,0.0,0.0,0.0,0.0,0.0
1627560545540172002,1614.04907086,479.160257878,0.0,0.0,0.0,0.0,0.0
1627560545583129068,1586.31618317,473.633380663,0.0,0.0,0.0,0.0,0.0
1627560545636427619,1535.5782532,457.294586954,0.0,0.0,0.0,0.0,0.0
1627560545691923691,1507.71934721,451.738282152,0.0,0.0,0.0,0.0,0.0
1627560545736443470,1466.06759166,435.399279767,0.0,0.0,0.0,0.0,0.0
1627560545784046015,1450.96128458,436.870136324,0.0,0.0,0.0,0.0,0.0
1627560545839966838,1428.83495153,424.388869826,0.0,0.0,0.0,0.0,0.0
1627560545882319060,1419.45447214,424.304590943,0.0,0.0,0.0,0.0,0.0
1627560545943043559,1400.79529157,418.788437544,0.0,0.0,0.0,0.0,0.0
1627560545985709232,1396.10116567,418.746120046,0.0,0.0,0.0,0.0,0.0
1627560546033844797,1368.01846717,413.137714503,0.0,0.0,0.0,0.0,0.0
1627560546090968395,1358.7218009,413.301073858,0.0,0.0,0.0,0.0,0.0
1627560546138615048,1335.0546568,418.195786381,0.0,0.0,0.0,0.0,0.0
1627560546183724924,1315.12365994,420.053097386,0.0,0.0,0.0,0.0,0.0
1627560546235531196,1292.7667909,417.814561695,0.0,0.0,0.0,0.0,0.0
1627560546286378643,1278.62676252,423.039324892,0.0,0.0,0.0,0.0,0.0
1627560546337450703,1250.40964195,428.133178726,0.0,0.0,0.0,0.0,0.0
1627560546388645751,1236.3005597,433.348929053,0.0,0.0,0.0,0.0,0.0
1627560546435590162,1212.81244169,443.807811131,0.0,0.0,0.0,0.0,0.0
1627560546489698498,1198.91435299,454.659893775,0.0,0.0,0.0,0.0,0.0
1627560546537034665,1179.08523424,478.09882399,0.0,0.0,0.0,0.0,0.0
1627560546587388606,1166.02948676,480.564006027,0.0,0.0,0.0,0.0,0.0
1627560546635404598,1147.44330091,501.521900182,0.0,0.0,0.0,0.0,0.0
1627560546685088296,1138.17830429,511.969165691,0.0,0.0,0.0,0.0,0.0
1627560546736220736,1119.74920819,538.034147959,0.0,0.0,0.0,0.0,0.0
1627560546786445022,1110.5448317,548.407751343,0.0,0.0,0.0,0.0,0.0
1627560546841969029,1106.20981429,579.59122965,0.0,0.0,0.0,0.0,0.0
1627560546882896618,1101.68539088,589.917555379,0.0,0.0,0.0,0.0,0.0
1627560546934620619,1097.39600277,620.842175067,0.0,0.0,0.0,0.0,0.0
1627560546986461706,1097.56469976,636.250064651,0.0,0.0,0.0,0.0,0.0
1627560547039348426,1097.78880595,656.718735323,0.0,0.0,0.0,0.0,0.0
1627560547087747308,1097.90050792,666.921001203,0.0,0.0,0.0,0.0,0.0
1627560547134400315,1098.01197678,677.101976676,0.0,0.0,0.0,0.0,0.0
1627560547185513562,1098.06762403,682.184501326,0.0,0.0,0.0,0.0,0.0
1627560547241206553,1098.12321328,687.261728318,0.0,0.0,0.0,0.0,0.0
1627560547288011215,1098.12321328,687.261728318,0.0,0.0,0.0,0.0,0.0
1627560547332720034,1097.06400308,699.547092413,0.0,0.0,0.0,0.0,0.0
1627560547385140282,1098.40029263,712.56868756,0.0,0.0,0.0,0.0,0.0
1627560547435412455,1098.8406362,752.787335698,0.0,0.0,0.0,0.0,0.0
1627560547488386520,1103.60169944,772.803727906,0.0,0.0,0.0,0.0,0.0
1627560547539105707,1104.12142347,822.404476006,0.0,0.0,0.0,0.0,0.0
1627560547587408231,1104.32782041,842.102319789,0.0,0.0,0.0,0.0,0.0
1627560547634348915,1104.94196134,900.713905404,0.0,0.0,0.0,0.0,0.0
1627560547685274763,1105.19564163,924.924316091,0.0,0.0,0.0,0.0,0.0
1627560547737165950,1110.24251417,982.55585783,0.0,0.0,0.0,0.0,0.0
1627560547788098818,1110.57557587,1015.83680775,0.0,0.0,0.0,0.0,0.0
1627560547839359904,1112.14311049,1078.017759,0.0,0.0,0.0,0.0,0.0
1627560547882514484,1106.84065854,1107.3686364,0.0,0.0,0.0,0.0,0.0
1627560547935794628,1108.82586244,1166.20912634,0.0,0.0,0.0,0.0,0.0
1627560547984567403,1109.15318356,1198.02312077,0.0,0.0,0.0,0.0,0.0
1627560548035674484,1108.66355712,1255.89073917,0.0,0.0,0.0,0.0,0.0
1627560548085213208,1108.99242225,1287.27654323,0.0,0.0,0.0,0.0,0.0
1627560548139085345,1104.1005853,1350.38370376,0.0,0.0,0.0,0.0,0.0
1627560548188413397,1105.70938829,1380.14274249,0.0,0.0,0.0,0.0,0.0
1627560548234057314,1102.09880828,1436.6881343,0.0,0.0,0.0,0.0,0.0
1627560548284560964,1103.89097303,1467.71164431,0.0,0.0,0.0,0.0,0.0
1627560548336757337,1097.68993631,1531.50625722,0.0,0.0,0.0,0.0,0.0
1627560548386429904,1099.33911676,1560.33670723,0.0,0.0,0.0,0.0,0.0
1627560548436350747,1094.52880486,1615.24147434,0.0,0.0,0.0,0.0,0.0
1627560548486003544,1091.95807705,1635.37823291,0.0,0.0,0.0,0.0,0.0
1627560548540309831,1092.27551227,1660.11731951,0.0,0.0,0.0,0.0,0.0
1627560548587306851,1088.259414,1668.3249816,0.0,0.0,0.0,0.0,0.0
1627560548632807453,1084.47590208,1692.87256575,0.0,0.0,0.0,0.0,0.0
1627560548685566891,1080.48172172,1701.02012271,0.0,0.0,0.0,0.0,0.0
1627560548741635721,1068.5427062,1725.37400768,0.0,0.0,0.0,0.0,0.0
1627560548787908314,1064.70777805,1741.54235798,0.0,0.0,0.0,0.0,0.0
1627560548835235554,1052.86578047,1765.67570739,0.0,0.0,0.0,0.0,0.0
1627560548884623751,1049.00483618,1777.69593783,0.0,0.0,0.0,0.0,0.0
1627560548935475802,1029.13053171,1801.6244199,0.0,0.0,0.0,0.0,0.0
1627560548988405824,1021.26109973,1813.54323106,0.0,0.0,0.0,0.0,0.0
1627560549039743215,1001.44572607,1833.33084426,0.0,0.0,0.0,0.0,0.0
1627560549082271921,989.598019378,1845.16195283,0.0,0.0,0.0,0.0,0.0
1627560549135318030,965.885988403,1864.80865737,0.0,0.0,0.0,0.0,0.0
1627560549186533734,958.042347247,1872.64481935,0.0,0.0,0.0,0.0,0.0
1627560549236662404,934.346045286,1888.27117815,0.0,0.0,0.0,0.0,0.0
1627560549287214163,918.374987789,1892.1633411,0.0,0.0,0.0,0.0,0.0
1627560549337433499,893.279900144,1900.12695709,0.0,0.0,0.0,0.0,0.0
1627560549389681821,878.572882359,1903.82716654,0.0,0.0,0.0,0.0,0.0
1627560549432783005,854.767142488,1911.58961496,0.0,0.0,0.0,0.0,0.0
1627560549482783373,840.102246205,1911.94852124,0.0,0.0,0.0,0.0,0.0
1627560549540935579,810.380531618,1907.68037063,0.0,0.0,0.0,0.0,0.0
1627560549589855927,797.194891377,1907.85986855,0.0,0.0,0.0,0.0,0.0
1627560549632324253,778.006695733,1903.77218859,0.0,0.0,0.0,0.0,0.0
1627560549683684996,769.75768182,1899.87274819,0.0,0.0,0.0,0.0,0.0
1627560549735012771,760.435380907,1896.18624296,0.0,0.0,0.0,0.0,0.0
1627560549791017878,753.323655488,1892.34358091,0.0,0.0,0.0,0.0,0.0
1627560549838412506,749.203053591,1892.0596176,0.0,0.0,0.0,0.0,0.0
1627560549882197936,747.714392254,1888.39626104,0.0,0.0,0.0,0.0,0.0
1627560549936876242,736.678491569,1884.23568751,0.0,0.0,0.0,0.0,0.0
1627560549989823277,728.169444272,1876.39916704,0.0,0.0,0.0,0.0,0.0
1627560550037591668,715.599695028,1868.54452131,0.0,0.0,0.0,0.0,0.0
1627560550081714480,714.114340109,1864.90558971,0.0,0.0,0.0,0.0,0.0
1627560550139499659,698.491193831,1852.79540718,0.0,0.0,0.0,0.0,0.0
1627560550189113594,689.912136687,1844.89801461,0.0,0.0,0.0,0.0,0.0
1627560550234793426,684.116709995,1837.33150205,0.0,0.0,0.0,0.0,0.0
1627560550284252188,677.012407711,1833.02325706,0.0,0.0,0.0,0.0,0.0
1627560550340965779,672.458698552,1825.09161354,0.0,0.0,0.0,0.0,0.0
1627560550382386173,668.144175667,1821.11809621,0.0,0.0,0.0,0.0,0.0
1627560550435751087,650.587881283,1801.19719259,0.0,0.0,0.0,0.0,0.0
1627560550485162626,637.562301061,1789.19563362,0.0,0.0,0.0,0.0,0.0
1627560550543076404,609.547814911,1757.5143328,0.0,0.0,0.0,0.0,0.0
1627560550584581836,588.900914653,1736.79369239,0.0,0.0,0.0,0.0,0.0
1627560550635049206,559.545011146,1701.45838609,0.0,0.0,0.0,0.0,0.0
1627560550687190148,539.308363776,1679.62150563,0.0,0.0,0.0,0.0,0.0
1627560550738587543,498.71068039,1638.29386361,0.0,0.0,0.0,0.0,0.0
1627560550787030006,480.348177526,1617.4813592,0.0,0.0,0.0,0.0,0.0
1627560550834273123,456.646512193,1583.98139816,0.0,0.0,0.0,0.0,0.0
1627560550885737771,447.222194881,1576.71822851,0.0,0.0,0.0,0.0,0.0
1627560550938985681,432.758412294,1550.2179303,0.0,0.0,0.0,0.0,0.0
1627560550986255224,427.18139788,1538.78282459,0.0,0.0,0.0,0.0,0.0
1627560551032445750,416.753750225,1511.9458679,0.0,0.0,0.0,0.0,0.0
1627560551084587331,406.772196093,1494.82012561,0.0,0.0,0.0,0.0,0.0
1627560551141989392,400.221346078,1469.03038814,0.0,0.0,0.0,0.0,0.0
1627560551187391796,394.804709107,1456.07257611,0.0,0.0,0.0,0.0,0.0
1627560551232970133,394.565922238,1426.6151653,0.0,0.0,0.0,0.0,0.0
1627560551284839439,387.004563588,1416.99785041,0.0,0.0,0.0,0.0,0.0
1627560551338470838,385.41853411,1399.52770084,0.0,0.0,0.0,0.0,0.0
1627560551387734116,385.021064962,1395.14956943,0.0,0.0,0.0,0.0,0.0
1627560551432782586,383.826340279,1381.98965078,0.0,0.0,0.0,0.0,0.0
1627560551485565281,379.536902218,1381.97462418,0.0,0.0,0.0,0.0,0.0
1627560551542521288,383.02792049,1373.19503924,0.0,0.0,0.0,0.0,0.0
1627560551583822154,383.02792049,1373.19503924,0.0,0.0,0.0,0.0,0.0
1627560551635898068,383.02792049,1373.19503924,0.0,0.0,0.0,0.0,0.0
1627560551688810433,382.944420684,1375.00678969,0.0,0.0,0.0,0.0,0.0
1627560551738293131,383.02792049,1373.19503924,0.0,0.0,0.0,0.0,0.0
1627560551783181810,383.02792049,1373.19503924,0.0,0.0,0.0,0.0,0.0
1627560551833614021,382.227946087,1364.38330361,0.0,0.0,0.0,0.0,0.0
1627560551890009395,381.426412527,1355.55439381,0.0,0.0,0.0,0.0,0.0
1627560551939183497,378.204595184,1320.06600492,0.0,0.0,0.0,0.0,0.0
1627560551982660159,376.178123098,1297.74437033,0.0,0.0,0.0,0.0,0.0
1627560552034625237,372.095221088,1252.7711149,0.0,0.0,0.0,0.0,0.0
1627560552085108979,369.626107869,1225.5737785,0.0,0.0,0.0,0.0,0.0
1627560552140029367,364.672417672,1173.14661063,0.0,0.0,0.0,0.0,0.0
1627560552184342073,362.130116133,1143.00526468,0.0,0.0,0.0,0.0,0.0
1627560552235387403,357.13335524,1089.85872526,0.0,0.0,0.0,0.0,0.0
1627560552285565084,354.498335923,1058.94103784,0.0,0.0,0.0,0.0,0.0
1627560552339437375,348.899950064,997.274694493,0.0,0.0,0.0,0.0,0.0
1627560552382808633,351.211055046,973.366174203,0.0,0.0,0.0,0.0,0.0
1627560552435349902,347.729739805,934.818060029,0.0,0.0,0.0,0.0,0.0
1627560552486801787,346.854969123,925.131847267,0.0,0.0,0.0,0.0,0.0
1627560552541640571,348.896267799,899.334213261,0.0,0.0,0.0,0.0,0.0
1627560552588487769,352.388410493,886.245572318,0.0,0.0,0.0,0.0,0.0
1627560552633616360,354.298618089,856.858922556,0.0,0.0,0.0,0.0,0.0
1627560552685898883,357.530936548,842.113005343,0.0,0.0,0.0,0.0,0.0
1627560552736852976,369.128396047,821.037744881,0.0,0.0,0.0,0.0,0.0
1627560552789366750,372.283569146,802.61201459,0.0,0.0,0.0,0.0,0.0
1627560552833011934,383.851902515,777.777602279,0.0,0.0,0.0,0.0,0.0
1627560552881958421,387.579689544,767.802456515,0.0,0.0,0.0,0.0,0.0
1627560552940913134,390.954329547,756.502667346,0.0,0.0,0.0,0.0,0.0
1627560552987073241,396.052358337,748.567381435,0.0,0.0,0.0,0.0,0.0
1627560553031576227,402.566549659,727.699276525,0.0,0.0,0.0,0.0,0.0
1627560553084141571,410.520186193,712.593262862,0.0,0.0,0.0,0.0,0.0
1627560553141853947,421.472215566,677.109805686,0.0,0.0,0.0,0.0,0.0
1627560553187585011,429.088623627,656.729140157,0.0,0.0,0.0,0.0,0.0
1627560553233451869,445.147992304,630.020286545,0.0,0.0,0.0,0.0,0.0
1627560553285020899,444.41530259,615.716642516,0.0,0.0,0.0,0.0,0.0
1627560553336113561,457.17799317,600.305375625,0.0,0.0,0.0,0.0,0.0
1627560553385895197,456.690801149,599.169830652,0.0,0.0,0.0,0.0,0.0
1627560553441740041,460.928968032,589.515382928,0.0,0.0,0.0,0.0,0.0
1627560553486266057,460.655419024,584.77287822,0.0,0.0,0.0,0.0,0.0
1627560553531755982,460.262128791,579.572090837,0.0,0.0,0.0,0.0,0.0
1627560553588113388,464.926572519,579.609663479,0.0,0.0,0.0,0.0,0.0
1627560553640494632,464.926572519,579.609663479,0.0,0.0,0.0,0.0,0.0
1627560553681719153,464.926572519,579.609663479,0.0,0.0,0.0,0.0,0.0
1627560553734676825,473.868444046,574.478987575,0.0,0.0,0.0,0.0,0.0
1627560553785950367,477.765806197,564.088863146,0.0,0.0,0.0,0.0,0.0
1627560553839076812,495.321443962,548.55967288,0.0,0.0,0.0,0.0,0.0
1627560553883108301,508.245180308,532.945334993,0.0,0.0,0.0,0.0,0.0
1627560553941485858,534.923742538,512.131794733,0.0,0.0,0.0,0.0,0.0
1627560553986929798,547.952707431,496.407659303,0.0,0.0,0.0,0.0,0.0
1627560554033088798,573.79251603,459.490433514,0.0,0.0,0.0,0.0,0.0
1627560554085077020,591.341326804,438.29980723,0.0,0.0,0.0,0.0,0.0
1627560554142040870,626.654188132,395.658647264,0.0,0.0,0.0,0.0,0.0
1627560554186792104,639.971067854,379.578183175,0.0,0.0,0.0,0.0,0.0
1627560554231876387,662.951248112,347.361320732,0.0,0.0,0.0,0.0,0.0
1627560554283675541,671.280416794,341.960468804,0.0,0.0,0.0,0.0,0.0
1627560554341555747,675.397128799,330.993907604,0.0,0.0,0.0,0.0,0.0
1627560554385751912,679.884124049,325.572761732,0.0,0.0,0.0,0.0,0.0
1627560554433094874,684.093623286,314.66799172,0.0,0.0,0.0,0.0,0.0
1627560554487828244,688.87197969,314.713718256,0.0,0.0,0.0,0.0,0.0
1627560554533273029,702.040883486,308.05969797,0.0,0.0,0.0,0.0,0.0
1627560554590316536,711.69082194,292.97479303,0.0,0.0,0.0,0.0,0.0
1627560554638252191,734.858599198,276.671043675,0.0,0.0,0.0,0.0,0.0
1627560554681309311,743.944454247,265.711724661,0.0,0.0,0.0,0.0,0.0
1627560554732341657,762.414086291,249.2779472,0.0,0.0,0.0,0.0,0.0
1627560554784265925,766.980595942,243.77287283,0.0,0.0,0.0,0.0,0.0
1627560554840669719,771.551842851,238.262087544,0.0,0.0,0.0,0.0,0.0
1627560554887310075,775.893558147,227.174853891,0.0,0.0,0.0,0.0,0.0
1627560554932216643,780.708577957,227.223348639,0.0,0.0,0.0,0.0,0.0
1627560554991798219,785.294080952,221.695377182,0.0,0.0,0.0,0.0,0.0
1627560555036201686,799.523107215,216.259347251,0.0,0.0,0.0,0.0,0.0
1627560555082091730,799.523107215,216.259347251,0.0,0.0,0.0,0.0,0.0
1627560555136736741,818.374727398,205.273731453,0.0,0.0,0.0,0.0,0.0
1627560555187544523,828.020894202,205.372107313,0.0,0.0,0.0,0.0,0.0
1627560555237563980,842.091004477,194.315977058,0.0,0.0,0.0,0.0,0.0
1627560555282722769,842.091004477,194.315977058,0.0,0.0,0.0,0.0,0.0
1627560555333931223,851.745122244,194.415048488,0.0,0.0,0.0,0.0,0.0
1627560555390905272,856.380836784,188.854069049,0.0,0.0,0.0,0.0,0.0
1627560555437251876,865.85282301,183.337180909,0.0,0.0,0.0,0.0,0.0
1627560555481017452,874.630496704,187.356647587,0.0,0.0,0.0,0.0,0.0
1627560555533522913,889.827099855,183.293768177,0.0,0.0,0.0,0.0,0.0
1627560555590460442,904.329983057,178.115175272,0.0,0.0,0.0,0.0,0.0
1627560555639753766,923.50086667,172.688879214,0.0,0.0,0.0,0.0,0.0
1627560555682891673,933.167204591,172.789310619,0.0,0.0,0.0,0.0,0.0
1627560555734380260,957.328401382,173.040340838,0.0,0.0,0.0,0.0,0.0
1627560555793435867,966.809549396,172.819803466,0.0,0.0,0.0,0.0,0.0
1627560555836150360,996.08703831,179.065578964,0.0,0.0,0.0,0.0,0.0
1627560555882720188,1004.71240845,182.645815706,0.0,0.0,0.0,0.0,0.0
1627560555938126308,1020.31887987,184.932178843,0.0,0.0,0.0,0.0,0.0
1627560555989166409,1029.96400301,185.031773225,0.0,0.0,0.0,0.0,0.0
1627560556036882921,1034.879279,190.691526244,0.0,0.0,0.0,0.0,0.0
1627560556082659990,1039.55324432,190.467400692,0.0,0.0,0.0,0.0,0.0
1627560556137679180,1038.64196462,194.079090511,0.0,0.0,0.0,0.0,0.0
1627560556191662134,1043.45748308,194.112038801,0.0,0.0,0.0,0.0,0.0
1627560556236147636,1046.73535713,190.488606671,0.0,0.0,0.0,0.0,0.0
1627560556287655871,1044.51752616,190.790742049,0.0,0.0,0.0,0.0,0.0
1627560556339871919,1039.69853472,190.741135506,0.0,0.0,0.0,0.0,0.0
1627560556385758381,1039.69853472,190.741135506,0.0,0.0,0.0,0.0,0.0
1627560556440239642,1054.15471632,190.889946973,0.0,0.0,0.0,0.0,0.0
1627560556482568165,1063.79084967,190.989141018,0.0,0.0,0.0,0.0,0.0
1627560556534364770,1092.81550539,202.483824407,0.0,0.0,0.0,0.0,0.0
1627560556588745069,1112.15846032,213.851923058,0.0,0.0,0.0,0.0,0.0
1627560556640155166,1160.2402493,225.483543154,0.0,0.0,0.0,0.0,0.0
1627560556681623040,1187.8961739,234.085109963,0.0,0.0,0.0,0.0,0.0
1627560556734118044,1241.66677863,248.508701786,0.0,0.0,0.0,0.0,0.0
1627560556785163589,1265.50677699,259.810068631,0.0,0.0,0.0,0.0,0.0
1627560556837612430,1322.66448856,271.412602211,0.0,0.0,0.0,0.0,0.0
1627560556891318500,1351.10347153,282.702900148,0.0,0.0,0.0,0.0,0.0
1627560556934206450,1407.87903161,299.72378559,0.0,0.0,0.0,0.0,0.0
1627560556985082684,1435.06353494,312.752584254,0.0,0.0,0.0,0.0,0.0
1627560557037728360,1492.55113667,327.854752532,0.0,0.0,0.0,0.0,0.0
1627560557087770930,1520.59879364,339.003328434,0.0,0.0,0.0,0.0,0.0
1627560557135820465,1581.19831108,361.261866003,0.0,0.0,0.0,0.0,0.0
1627560557184883622,1607.81116401,372.510469252,0.0,0.0,0.0,0.0,0.0
1627560557235932656,1650.09037997,384.547858117,0.0,0.0,0.0,0.0,0.0
1627560557285137730,1660.04458649,388.961471374,0.0,0.0,0.0,0.0,0.0
1627560557339531109,1678.56963799,394.5063784,0.0,0.0,0.0,0.0,0.0
1627560557384143051,1692.12182255,405.36150604,0.0,0.0,0.0,0.0,0.0
1627560557436339383,1714.03821868,422.443486705,0.0,0.0,0.0,0.0,0.0
